"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_40","kick something","think about something","action","mind","causation_second",0.08,0.18
"subj_40","remember something","think about something","mind","mind","causation_second",0.88,0.11
"subj_40","experience pain","think about something","bio","mind","causation_second",0.84,0.26
"subj_40","feel scared","think about something","bio","mind","causation_second",0.71,0.16
"subj_40","take a walk","think about something","action","mind","causation_second",0.51,0.17
"subj_40","get tired","think about something","bio","mind","causation_second",0.39,0.19
"subj_40","sit down","think about something","action","mind","causation_second",0.44,0.24
"subj_40","get sick","think about something","bio","mind","causation_second",0.77,0.24
"subj_40","become hungry","think about something","bio","mind","causation_second",0.93,0.17
"subj_40","jump up and down","think about something","action","mind","causation_second",0.51,0.31
"subj_40","reach for something","think about something","action","mind","causation_second",0,0.21
"subj_40","see something","think about something","mind","mind","causation_second",0.08,0.14
"subj_40","hear something","think about something","mind","mind","causation_second",0.05,0.19
"subj_40","choose what to do","become hungry","mind","bio","causation_second",0.41,0.45
"subj_40","kick something","become hungry","action","bio","causation_second",0.81,0.27
"subj_40","remember something","become hungry","mind","bio","causation_second",0.31,0.27
"subj_40","experience pain","become hungry","bio","bio","causation_second",0.76,0.53
"subj_40","feel scared","become hungry","bio","bio","causation_second",0.67,0.55
"subj_40","take a walk","become hungry","action","bio","causation_second",0.54,0.17
"subj_40","get tired","become hungry","bio","bio","causation_second",0.96,0.45
"subj_40","sit down","become hungry","action","bio","causation_second",0.93,0.41
"subj_40","get sick","become hungry","bio","bio","causation_second",0.72,0.23
"subj_40","think about something","become hungry","mind","bio","causation_second",0.93,0.27
"subj_40","jump up and down","become hungry","action","bio","causation_second",0.48,0.04
"subj_40","reach for something","become hungry","action","bio","causation_second",0.91,0.14
"subj_40","see something","become hungry","mind","bio","causation_second",1,0.1
"subj_40","hear something","become hungry","mind","bio","causation_second",0.9,0.29
"subj_40","choose what to do","jump up and down","mind","action","causation_second",0.69,0.33
"subj_40","kick something","jump up and down","action","action","causation_second",0.4,0.25
"subj_40","remember something","jump up and down","mind","action","causation_second",0.62,0.33
"subj_40","experience pain","jump up and down","bio","action","causation_second",0.87,0.23
"subj_40","feel scared","jump up and down","bio","action","causation_second",0.73,0.27
"subj_40","take a walk","jump up and down","action","action","causation_second",0.04,0.27
"subj_40","get tired","jump up and down","bio","action","causation_second",0.74,0.32
"subj_40","sit down","jump up and down","action","action","causation_second",0.74,0.62
"subj_40","get sick","jump up and down","bio","action","causation_second",0.8,0.42
"subj_40","think about something","jump up and down","mind","action","causation_second",0.51,0.41
"subj_40","become hungry","jump up and down","bio","action","causation_second",0.48,0.43
"subj_40","reach for something","jump up and down","action","action","causation_second",0.48,0.24
"subj_40","see something","jump up and down","mind","action","causation_second",0.61,0.25
"subj_40","hear something","jump up and down","mind","action","causation_second",0.45,0.32
"subj_40","choose what to do","reach for something","mind","action","causation_second",0.9,0.34
"subj_40","kick something","reach for something","action","action","causation_second",0.06,0.36
"subj_40","remember something","reach for something","mind","action","causation_second",0.88,0.13
"subj_40","experience pain","reach for something","bio","action","causation_second",0.85,0.18
"subj_40","feel scared","reach for something","bio","action","causation_second",0.72,0.29
"subj_40","take a walk","reach for something","action","action","causation_second",0.48,0.23
"subj_40","get tired","reach for something","bio","action","causation_second",0.42,0.27
"subj_40","sit down","reach for something","action","action","causation_second",0.46,0.39
"subj_40","get sick","reach for something","bio","action","causation_second",0.78,0.14
"subj_40","think about something","reach for something","mind","action","causation_second",0,0.24
"subj_40","become hungry","reach for something","bio","action","causation_second",0.91,0.1
"subj_40","jump up and down","reach for something","action","action","causation_second",0.48,0.11
"subj_40","see something","reach for something","mind","action","causation_second",0.12,0.09
"subj_40","hear something","reach for something","mind","action","causation_second",0.01,0.15
"subj_40","choose what to do","see something","mind","mind","causation_second",0.92,0.29
"subj_40","kick something","see something","action","mind","causation_second",0.17,0.34
"subj_40","remember something","see something","mind","mind","causation_second",0.92,0.34
"subj_40","experience pain","see something","bio","mind","causation_second",0.81,0.35
"subj_40","feel scared","see something","bio","mind","causation_second",0.7,0.26
"subj_40","take a walk","see something","action","mind","causation_second",0.62,0.21
"subj_40","get tired","see something","bio","mind","causation_second",0.31,0.26
"subj_40","sit down","see something","action","mind","causation_second",0.37,0.3
"subj_40","get sick","see something","bio","mind","causation_second",0.75,0.23
"subj_40","think about something","see something","mind","mind","causation_second",0.08,0.3
"subj_40","become hungry","see something","bio","mind","causation_second",1,0.4
"subj_40","jump up and down","see something","action","mind","causation_second",0.61,0.23
"subj_40","reach for something","see something","action","mind","causation_second",0.12,0.22
"subj_40","hear something","see something","mind","mind","causation_second",0.16,0.3
"subj_40","choose what to do","hear something","mind","mind","causation_second",0.91,0.33
"subj_40","kick something","hear something","action","mind","causation_second",0.07,0.2
"subj_40","remember something","hear something","mind","mind","causation_second",0.88,0.35
"subj_40","experience pain","hear something","bio","mind","causation_second",0.88,0.34
"subj_40","feel scared","hear something","bio","mind","causation_second",0.75,0.21
"subj_40","take a walk","hear something","action","mind","causation_second",0.45,0.22
"subj_40","get tired","hear something","bio","mind","causation_second",0.46,0.39
"subj_40","sit down","hear something","action","mind","causation_second",0.51,0.3
"subj_40","get sick","hear something","bio","mind","causation_second",0.81,0.28
"subj_40","think about something","hear something","mind","mind","causation_second",0.05,0.29
"subj_40","become hungry","hear something","bio","mind","causation_second",0.9,0.6
"subj_40","jump up and down","hear something","action","mind","causation_second",0.45,0.27
"subj_40","reach for something","hear something","action","mind","causation_second",0.01,0.22
"subj_40","see something","hear something","mind","mind","causation_second",0.16,0.22
"subj_41","think about something","get sick","mind","bio","causation_second",0.88,0.71
"subj_41","remember something","get sick","mind","bio","causation_second",0.71,0.27
"subj_41","experience pain","get sick","bio","bio","causation_second",0.75,0.11
"subj_41","take a walk","get sick","action","bio","causation_second",0.09,0.65
"subj_41","see something","get sick","mind","bio","causation_second",0.6,0.36
"subj_41","reach for something","get sick","action","bio","causation_second",0.13,0.62
"subj_41","kick something","get sick","action","bio","causation_second",0.32,0.63
"subj_41","get tired","get sick","bio","bio","causation_second",1,0.76
"subj_41","jump up and down","get sick","action","bio","causation_second",0.54,0.48
"subj_41","become hungry","get sick","bio","bio","causation_second",0.06,0.28
"subj_41","feel scared","get sick","bio","bio","causation_second",0.87,0.11
"subj_41","sit down","get sick","action","bio","causation_second",0.11,0.69
"subj_41","hear something","get sick","mind","bio","causation_second",0.33,0.37
"subj_41","choose what to do","get sick","mind","bio","causation_second",0.6,0.65
"subj_41","get sick","think about something","bio","mind","causation_second",0.88,0.25
"subj_41","remember something","think about something","mind","mind","causation_second",0.22,0.21
"subj_41","experience pain","think about something","bio","mind","causation_second",0.19,0.26
"subj_41","take a walk","think about something","action","mind","causation_second",0.73,0.23
"subj_41","see something","think about something","mind","mind","causation_second",0.52,0.24
"subj_41","reach for something","think about something","action","mind","causation_second",0.63,0.41
"subj_41","kick something","think about something","action","mind","causation_second",0.72,0.27
"subj_41","get tired","think about something","bio","mind","causation_second",0.16,0.23
"subj_41","jump up and down","think about something","action","mind","causation_second",0.61,0.25
"subj_41","become hungry","think about something","bio","mind","causation_second",0.79,0.25
"subj_41","feel scared","think about something","bio","mind","causation_second",0.34,0.24
"subj_41","sit down","think about something","action","mind","causation_second",0.92,0.27
"subj_41","hear something","think about something","mind","mind","causation_second",0.55,0.24
"subj_41","choose what to do","think about something","mind","mind","causation_second",0.64,0.25
"subj_41","get sick","remember something","bio","mind","causation_second",0.71,0.5
"subj_41","think about something","remember something","mind","mind","causation_second",0.22,0
"subj_41","experience pain","remember something","bio","mind","causation_second",0.41,0.14
"subj_41","take a walk","remember something","action","mind","causation_second",0.63,0.22
"subj_41","see something","remember something","mind","mind","causation_second",0.18,0.23
"subj_41","reach for something","remember something","action","mind","causation_second",0.48,0.49
"subj_41","kick something","remember something","action","mind","causation_second",0.71,0.5
"subj_41","get tired","remember something","bio","mind","causation_second",0.49,0.25
"subj_41","jump up and down","remember something","action","mind","causation_second",0.7,0.2
"subj_41","become hungry","remember something","bio","mind","causation_second",0.57,0.24
"subj_41","feel scared","remember something","bio","mind","causation_second",0.6,0.26
"subj_41","sit down","remember something","action","mind","causation_second",0.82,0.22
"subj_41","hear something","remember something","mind","mind","causation_second",0.54,0.11
"subj_41","choose what to do","remember something","mind","mind","causation_second",0.3,0.21
"subj_41","get sick","experience pain","bio","bio","causation_second",0.75,0.11
"subj_41","think about something","experience pain","mind","bio","causation_second",0.19,0.12
"subj_41","remember something","experience pain","mind","bio","causation_second",0.41,0.27
"subj_41","take a walk","experience pain","action","bio","causation_second",0.56,0
"subj_41","see something","experience pain","mind","bio","causation_second",0.65,0.41
"subj_41","reach for something","experience pain","action","bio","causation_second",0.52,0.19
"subj_41","kick something","experience pain","action","bio","causation_second",0.47,0.15
"subj_41","get tired","experience pain","bio","bio","causation_second",0.13,0.25
"subj_41","jump up and down","experience pain","action","bio","causation_second",0.32,0.15
"subj_41","become hungry","experience pain","bio","bio","causation_second",0.71,0.13
"subj_41","feel scared","experience pain","bio","bio","causation_second",0.07,0.16
"subj_41","sit down","experience pain","action","bio","causation_second",0.72,0.12
"subj_41","hear something","experience pain","mind","bio","causation_second",0.33,0.14
"subj_41","choose what to do","experience pain","mind","bio","causation_second",0.76,0.47
"subj_41","get sick","take a walk","bio","action","causation_second",0.09,0.69
"subj_41","think about something","take a walk","mind","action","causation_second",0.73,0.26
"subj_41","remember something","take a walk","mind","action","causation_second",0.63,0.2
"subj_41","experience pain","take a walk","bio","action","causation_second",0.56,0.17
"subj_41","see something","take a walk","mind","action","causation_second",0.59,0.28
"subj_41","reach for something","take a walk","action","action","causation_second",0.05,0.76
"subj_41","kick something","take a walk","action","action","causation_second",0.12,0.71
"subj_41","get tired","take a walk","bio","action","causation_second",0.81,0.33
"subj_41","jump up and down","take a walk","action","action","causation_second",0.33,0.27
"subj_41","become hungry","take a walk","bio","action","causation_second",0.17,0.5
"subj_41","feel scared","take a walk","bio","action","causation_second",0.66,0.25
"subj_41","sit down","take a walk","action","action","causation_second",0.07,0.92
"subj_41","hear something","take a walk","mind","action","causation_second",0.12,0.23
"subj_41","choose what to do","take a walk","mind","action","causation_second",0.63,0.49
"subj_41","get sick","see something","bio","mind","causation_second",0.6,0.3
"subj_41","think about something","see something","mind","mind","causation_second",0.52,0.26
"subj_41","remember something","see something","mind","mind","causation_second",0.18,0
"subj_41","experience pain","see something","bio","mind","causation_second",0.65,0.15
"subj_41","take a walk","see something","action","mind","causation_second",0.59,0.22
"subj_41","reach for something","see something","action","mind","causation_second",0.42,0.45
"subj_41","kick something","see something","action","mind","causation_second",0.76,0.65
"subj_41","get tired","see something","bio","mind","causation_second",0.78,0.44
"subj_41","jump up and down","see something","action","mind","causation_second",0.83,0.26
"subj_41","become hungry","see something","bio","mind","causation_second",0.43,0.45
"subj_41","feel scared","see something","bio","mind","causation_second",0.84,0.18
"subj_41","sit down","see something","action","mind","causation_second",0.77,0.28
"subj_41","hear something","see something","mind","mind","causation_second",0.61,0.26
"subj_41","choose what to do","see something","mind","mind","causation_second",0,0.37
"subj_41","get sick","reach for something","bio","action","causation_second",0.13,0.79
"subj_41","think about something","reach for something","mind","action","causation_second",0.63,0
"subj_41","remember something","reach for something","mind","action","causation_second",0.48,0.7
"subj_41","experience pain","reach for something","bio","action","causation_second",0.52,0.24
"subj_41","take a walk","reach for something","action","action","causation_second",0.05,0.59
"subj_41","see something","reach for something","mind","action","causation_second",0.42,0.73
"subj_41","kick something","reach for something","action","action","causation_second",0.25,0.88
"subj_41","get tired","reach for something","bio","action","causation_second",0.76,0.27
"subj_41","jump up and down","reach for something","action","action","causation_second",0.41,0.69
"subj_41","become hungry","reach for something","bio","action","causation_second",0.08,0.73
"subj_41","feel scared","reach for something","bio","action","causation_second",0.66,0.24
"subj_41","sit down","reach for something","action","action","causation_second",0.23,0.43
"subj_41","hear something","reach for something","mind","action","causation_second",0.17,0.71
"subj_41","choose what to do","reach for something","mind","action","causation_second",0.46,0.59
"subj_41","get sick","kick something","bio","action","causation_second",0.32,0.58
"subj_41","think about something","kick something","mind","action","causation_second",0.72,0.34
"subj_41","remember something","kick something","mind","action","causation_second",0.71,0.51
"subj_41","experience pain","kick something","bio","action","causation_second",0.47,0.24
"subj_41","take a walk","kick something","action","action","causation_second",0.12,0.66
"subj_41","see something","kick something","mind","action","causation_second",0.76,0.26
"subj_41","reach for something","kick something","action","action","causation_second",0.25,0.6
"subj_41","get tired","kick something","bio","action","causation_second",0.73,0.51
"subj_41","jump up and down","kick something","action","action","causation_second",0.12,0.25
"subj_41","become hungry","kick something","bio","action","causation_second",0.41,0.62
"subj_41","feel scared","kick something","bio","action","causation_second",0.52,0.24
"subj_41","sit down","kick something","action","action","causation_second",0.17,0.64
"subj_41","hear something","kick something","mind","action","causation_second",0.05,0.3
"subj_41","choose what to do","kick something","mind","action","causation_second",0.82,0.6
"subj_41","get sick","get tired","bio","bio","causation_second",1,0.04
"subj_41","think about something","get tired","mind","bio","causation_second",0.16,0.23
"subj_41","remember something","get tired","mind","bio","causation_second",0.49,0.5
"subj_41","experience pain","get tired","bio","bio","causation_second",0.13,0.59
"subj_41","take a walk","get tired","action","bio","causation_second",0.81,0.06
"subj_41","see something","get tired","mind","bio","causation_second",0.78,0.73
"subj_41","reach for something","get tired","action","bio","causation_second",0.76,0.11
"subj_41","kick something","get tired","action","bio","causation_second",0.73,0.23
"subj_41","jump up and down","get tired","action","bio","causation_second",0.55,0.6
"subj_41","become hungry","get tired","bio","bio","causation_second",0.94,0.67
"subj_41","feel scared","get tired","bio","bio","causation_second",0.16,0.65
"subj_41","sit down","get tired","action","bio","causation_second",0.98,0.27
"subj_41","hear something","get tired","mind","bio","causation_second",0.59,0.5
"subj_41","choose what to do","get tired","mind","bio","causation_second",0.9,0
"subj_41","get sick","jump up and down","bio","action","causation_second",0.54,0.48
"subj_41","think about something","jump up and down","mind","action","causation_second",0.61,0.25
"subj_41","remember something","jump up and down","mind","action","causation_second",0.7,0.25
"subj_41","experience pain","jump up and down","bio","action","causation_second",0.32,0.14
"subj_41","take a walk","jump up and down","action","action","causation_second",0.33,0.25
"subj_41","see something","jump up and down","mind","action","causation_second",0.83,0.18
"subj_41","reach for something","jump up and down","action","action","causation_second",0.41,0.14
"subj_41","kick something","jump up and down","action","action","causation_second",0.12,0.23
"subj_41","get tired","jump up and down","bio","action","causation_second",0.55,0.25
"subj_41","become hungry","jump up and down","bio","action","causation_second",0.6,0.53
"subj_41","feel scared","jump up and down","bio","action","causation_second",0.31,0.12
"subj_41","sit down","jump up and down","action","action","causation_second",0.41,0.21
"subj_41","hear something","jump up and down","mind","action","causation_second",0.12,0.27
"subj_41","choose what to do","jump up and down","mind","action","causation_second",0.91,0.22
"subj_41","get sick","become hungry","bio","bio","causation_second",0.06,0.61
"subj_41","think about something","become hungry","mind","bio","causation_second",0.79,0.27
"subj_41","remember something","become hungry","mind","bio","causation_second",0.57,0.16
"subj_41","experience pain","become hungry","bio","bio","causation_second",0.71,0.69
"subj_41","take a walk","become hungry","action","bio","causation_second",0.17,0.26
"subj_41","see something","become hungry","mind","bio","causation_second",0.43,0.37
"subj_41","reach for something","become hungry","action","bio","causation_second",0.08,0.38
"subj_41","kick something","become hungry","action","bio","causation_second",0.41,0.74
"subj_41","get tired","become hungry","bio","bio","causation_second",0.94,0.25
"subj_41","jump up and down","become hungry","action","bio","causation_second",0.6,0.24
"subj_41","feel scared","become hungry","bio","bio","causation_second",0.86,0.67
"subj_41","sit down","become hungry","action","bio","causation_second",0.27,0.45
"subj_41","hear something","become hungry","mind","bio","causation_second",0.36,0.68
"subj_41","choose what to do","become hungry","mind","bio","causation_second",0.42,0.32
"subj_41","get sick","feel scared","bio","bio","causation_second",0.87,0.13
"subj_41","think about something","feel scared","mind","bio","causation_second",0.34,0
"subj_41","remember something","feel scared","mind","bio","causation_second",0.6,0
"subj_41","experience pain","feel scared","bio","bio","causation_second",0.07,0.09
"subj_41","take a walk","feel scared","action","bio","causation_second",0.66,0
"subj_41","see something","feel scared","mind","bio","causation_second",0.84,0
"subj_41","reach for something","feel scared","action","bio","causation_second",0.66,0.32
"subj_41","kick something","feel scared","action","bio","causation_second",0.52,0.43
"subj_41","get tired","feel scared","bio","bio","causation_second",0.16,0
"subj_41","jump up and down","feel scared","action","bio","causation_second",0.31,0.37
"subj_41","become hungry","feel scared","bio","bio","causation_second",0.86,0
"subj_41","sit down","feel scared","action","bio","causation_second",0.8,0.5
"subj_41","hear something","feel scared","mind","bio","causation_second",0.42,0.11
"subj_41","choose what to do","feel scared","mind","bio","causation_second",0.96,0.14
"subj_41","get sick","sit down","bio","action","causation_second",0.11,0.14
"subj_41","think about something","sit down","mind","action","causation_second",0.92,0.4
"subj_41","remember something","sit down","mind","action","causation_second",0.82,0.37
"subj_41","experience pain","sit down","bio","action","causation_second",0.72,0.11
"subj_41","take a walk","sit down","action","action","causation_second",0.07,0.37
"subj_41","see something","sit down","mind","action","causation_second",0.77,0.34
"subj_41","reach for something","sit down","action","action","causation_second",0.23,0.4
"subj_41","kick something","sit down","action","action","causation_second",0.17,0.6
"subj_41","get tired","sit down","bio","action","causation_second",0.98,0
"subj_41","jump up and down","sit down","action","action","causation_second",0.41,0.4
"subj_41","become hungry","sit down","bio","action","causation_second",0.27,0
"subj_41","feel scared","sit down","bio","action","causation_second",0.8,0.38
"subj_41","hear something","sit down","mind","action","causation_second",0.27,0.71
"subj_41","choose what to do","sit down","mind","action","causation_second",0.79,0.25
"subj_41","get sick","hear something","bio","mind","causation_second",0.33,0.27
"subj_41","think about something","hear something","mind","mind","causation_second",0.55,0.21
"subj_41","remember something","hear something","mind","mind","causation_second",0.54,0.02
"subj_41","experience pain","hear something","bio","mind","causation_second",0.33,0
"subj_41","take a walk","hear something","action","mind","causation_second",0.12,0
"subj_41","see something","hear something","mind","mind","causation_second",0.61,0
"subj_41","reach for something","hear something","action","mind","causation_second",0.17,0.47
"subj_41","kick something","hear something","action","mind","causation_second",0.05,0.5
"subj_41","get tired","hear something","bio","mind","causation_second",0.59,0.35
"subj_41","jump up and down","hear something","action","mind","causation_second",0.12,0.39
"subj_41","become hungry","hear something","bio","mind","causation_second",0.36,0.24
"subj_41","feel scared","hear something","bio","mind","causation_second",0.42,0.04
"subj_41","sit down","hear something","action","mind","causation_second",0.27,0.28
"subj_41","choose what to do","hear something","mind","mind","causation_second",0.68,0
"subj_41","get sick","choose what to do","bio","mind","causation_second",0.6,0
"subj_41","think about something","choose what to do","mind","mind","causation_second",0.64,0
"subj_41","remember something","choose what to do","mind","mind","causation_second",0.3,0
"subj_41","experience pain","choose what to do","bio","mind","causation_second",0.76,0
"subj_41","take a walk","choose what to do","action","mind","causation_second",0.63,0.32
"subj_41","see something","choose what to do","mind","mind","causation_second",0,0
"subj_41","reach for something","choose what to do","action","mind","causation_second",0.46,0.43
"subj_41","kick something","choose what to do","action","mind","causation_second",0.82,0.45
"subj_41","get tired","choose what to do","bio","mind","causation_second",0.9,0.25
"subj_41","jump up and down","choose what to do","action","mind","causation_second",0.91,0.71
"subj_41","become hungry","choose what to do","bio","mind","causation_second",0.42,0.38
"subj_41","feel scared","choose what to do","bio","mind","causation_second",0.96,0
"subj_41","sit down","choose what to do","action","mind","causation_second",0.79,0.45
"subj_41","hear something","choose what to do","mind","mind","causation_second",0.68,0.25
"subj_42","feel scared","take a walk","bio","action","causation_first",0.23,0.09
"subj_42","hear something","take a walk","mind","action","causation_first",0.7,0.27
"subj_42","kick something","take a walk","action","action","causation_first",0.24,0.15
"subj_42","become hungry","take a walk","bio","action","causation_first",0.21,0.05
"subj_42","get sick","take a walk","bio","action","causation_first",0.23,0.87
"subj_42","experience pain","take a walk","bio","action","causation_first",0.28,0.16
"subj_42","sit down","take a walk","action","action","causation_first",0.35,0.29
"subj_42","jump up and down","take a walk","action","action","causation_first",0.39,0.23
"subj_42","see something","take a walk","mind","action","causation_first",0.65,0.28
"subj_42","choose what to do","take a walk","mind","action","causation_first",0.76,0.24
"subj_42","think about something","take a walk","mind","action","causation_first",0.61,0.01
"subj_42","reach for something","take a walk","action","action","causation_first",0.73,0.05
"subj_42","remember something","take a walk","mind","action","causation_first",0.7,0.19
"subj_42","get tired","take a walk","bio","action","causation_first",0.31,0.8
"subj_42","take a walk","feel scared","action","bio","causation_first",0.23,0
"subj_42","hear something","feel scared","mind","bio","causation_first",0.89,0.01
"subj_42","kick something","feel scared","action","bio","causation_first",0.06,0.17
"subj_42","become hungry","feel scared","bio","bio","causation_first",0,0.02
"subj_42","get sick","feel scared","bio","bio","causation_first",0.16,0.12
"subj_42","experience pain","feel scared","bio","bio","causation_first",0.23,0
"subj_42","sit down","feel scared","action","bio","causation_first",0.48,0.24
"subj_42","jump up and down","feel scared","action","bio","causation_first",0.62,0.75
"subj_42","see something","feel scared","mind","bio","causation_first",0.84,1
"subj_42","choose what to do","feel scared","mind","bio","causation_first",0.97,0.04
"subj_42","think about something","feel scared","mind","bio","causation_first",0.85,0.11
"subj_42","reach for something","feel scared","action","bio","causation_first",0.97,0.24
"subj_42","remember something","feel scared","mind","bio","causation_first",0.94,0.2
"subj_42","get tired","feel scared","bio","bio","causation_first",0.46,0.25
"subj_42","take a walk","hear something","action","mind","causation_first",0.7,0
"subj_42","feel scared","hear something","bio","mind","causation_first",0.89,0.03
"subj_42","kick something","hear something","action","mind","causation_first",0.94,0.1
"subj_42","become hungry","hear something","bio","mind","causation_first",0.88,0.07
"subj_42","get sick","hear something","bio","mind","causation_first",0.95,0.07
"subj_42","experience pain","hear something","bio","mind","causation_first",1,0.22
"subj_42","sit down","hear something","action","mind","causation_first",0.94,0.25
"subj_42","jump up and down","hear something","action","mind","causation_first",0.66,0.18
"subj_42","see something","hear something","mind","mind","causation_first",0.03,0.12
"subj_42","choose what to do","hear something","mind","mind","causation_first",1,0.3
"subj_42","think about something","hear something","mind","mind","causation_first",0.4,0.14
"subj_42","reach for something","hear something","action","mind","causation_first",0.69,0.13
"subj_42","remember something","hear something","mind","mind","causation_first",0.41,0.09
"subj_42","get tired","hear something","bio","mind","causation_first",0.88,0.78
"subj_42","take a walk","kick something","action","action","causation_first",0.24,0.23
"subj_42","feel scared","kick something","bio","action","causation_first",0.06,0
"subj_42","hear something","kick something","mind","action","causation_first",0.94,0.27
"subj_42","become hungry","kick something","bio","action","causation_first",0.05,0.15
"subj_42","get sick","kick something","bio","action","causation_first",0.1,0.18
"subj_42","experience pain","kick something","bio","action","causation_first",0.16,0.22
"subj_42","sit down","kick something","action","action","causation_first",0.43,0.76
"subj_42","jump up and down","kick something","action","action","causation_first",0.61,0.75
"subj_42","see something","kick something","mind","action","causation_first",0.89,0.03
"subj_42","choose what to do","kick something","mind","action","causation_first",0.93,0.21
"subj_42","think about something","kick something","mind","action","causation_first",0.87,0.06
"subj_42","reach for something","kick something","action","action","causation_first",0.97,0.16
"subj_42","remember something","kick something","mind","action","causation_first",0.96,0.16
"subj_42","get tired","kick something","bio","action","causation_first",0.42,0.08
"subj_42","take a walk","become hungry","action","bio","causation_first",0.21,0
"subj_42","feel scared","become hungry","bio","bio","causation_first",0,0.26
"subj_42","hear something","become hungry","mind","bio","causation_first",0.88,0.68
"subj_42","kick something","become hungry","action","bio","causation_first",0.05,0.12
"subj_42","get sick","become hungry","bio","bio","causation_first",0.15,0.25
"subj_42","experience pain","become hungry","bio","bio","causation_first",0.22,0
"subj_42","sit down","become hungry","action","bio","causation_first",0.47,0.16
"subj_42","jump up and down","become hungry","action","bio","causation_first",0.6,0
"subj_42","see something","become hungry","mind","bio","causation_first",0.83,0.2
"subj_42","choose what to do","become hungry","mind","bio","causation_first",0.95,0.28
"subj_42","think about something","become hungry","mind","bio","causation_first",0.84,0.19
"subj_42","reach for something","become hungry","action","bio","causation_first",0.96,0.02
"subj_42","remember something","become hungry","mind","bio","causation_first",0.93,0.27
"subj_42","get tired","become hungry","bio","bio","causation_first",0.45,0.22
"subj_42","take a walk","get sick","action","bio","causation_first",0.23,0.25
"subj_42","feel scared","get sick","bio","bio","causation_first",0.16,0.27
"subj_42","hear something","get sick","mind","bio","causation_first",0.95,0.82
"subj_42","kick something","get sick","action","bio","causation_first",0.1,0.23
"subj_42","become hungry","get sick","bio","bio","causation_first",0.15,0.01
"subj_42","experience pain","get sick","bio","bio","causation_first",0.05,0.16
"subj_42","sit down","get sick","action","bio","causation_first",0.33,0.22
"subj_42","jump up and down","get sick","action","bio","causation_first",0.54,0.29
"subj_42","see something","get sick","mind","bio","causation_first",0.9,0.23
"subj_42","choose what to do","get sick","mind","bio","causation_first",0.83,0.22
"subj_42","think about something","get sick","mind","bio","causation_first",0.83,0.05
"subj_42","reach for something","get sick","action","bio","causation_first",0.9,0.22
"subj_42","remember something","get sick","mind","bio","causation_first",0.92,0.23
"subj_42","get tired","get sick","bio","bio","causation_first",0.32,0.04
"subj_42","take a walk","experience pain","action","bio","causation_first",0.28,0.08
"subj_42","feel scared","experience pain","bio","bio","causation_first",0.23,0
"subj_42","hear something","experience pain","mind","bio","causation_first",1,0.72
"subj_42","kick something","experience pain","action","bio","causation_first",0.16,0.21
"subj_42","become hungry","experience pain","bio","bio","causation_first",0.22,0.05
"subj_42","get sick","experience pain","bio","bio","causation_first",0.05,0
"subj_42","sit down","experience pain","action","bio","causation_first",0.29,0.34
"subj_42","jump up and down","experience pain","action","bio","causation_first",0.54,0.06
"subj_42","see something","experience pain","mind","bio","causation_first",0.95,0.34
"subj_42","choose what to do","experience pain","mind","bio","causation_first",0.8,0.15
"subj_42","think about something","experience pain","mind","bio","causation_first",0.85,0.13
"subj_42","reach for something","experience pain","action","bio","causation_first",0.89,0.23
"subj_42","remember something","experience pain","mind","bio","causation_first",0.94,0.06
"subj_42","get tired","experience pain","bio","bio","causation_first",0.29,0.28
"subj_42","take a walk","sit down","action","action","causation_first",0.35,0.29
"subj_42","feel scared","sit down","bio","action","causation_first",0.48,0.27
"subj_42","hear something","sit down","mind","action","causation_first",0.94,0.26
"subj_42","kick something","sit down","action","action","causation_first",0.43,0.14
"subj_42","become hungry","sit down","bio","action","causation_first",0.47,0.02
"subj_42","get sick","sit down","bio","action","causation_first",0.33,0.06
"subj_42","experience pain","sit down","bio","action","causation_first",0.29,0.21
"subj_42","jump up and down","sit down","action","action","causation_first",0.32,0.91
"subj_42","see something","sit down","mind","action","causation_first",0.89,0.14
"subj_42","choose what to do","sit down","mind","action","causation_first",0.5,0.08
"subj_42","think about something","sit down","mind","action","causation_first",0.67,0.03
"subj_42","reach for something","sit down","action","action","causation_first",0.64,0.15
"subj_42","remember something","sit down","mind","action","causation_first",0.75,0.22
"subj_42","get tired","sit down","bio","action","causation_first",0.04,0
"subj_42","take a walk","jump up and down","action","action","causation_first",0.39,0
"subj_42","feel scared","jump up and down","bio","action","causation_first",0.62,0
"subj_42","hear something","jump up and down","mind","action","causation_first",0.66,0.23
"subj_42","kick something","jump up and down","action","action","causation_first",0.61,0.23
"subj_42","become hungry","jump up and down","bio","action","causation_first",0.6,0.77
"subj_42","get sick","jump up and down","bio","action","causation_first",0.54,0.36
"subj_42","experience pain","jump up and down","bio","action","causation_first",0.54,0.23
"subj_42","sit down","jump up and down","action","action","causation_first",0.32,1
"subj_42","see something","jump up and down","mind","action","causation_first",0.62,0.19
"subj_42","choose what to do","jump up and down","mind","action","causation_first",0.4,0.28
"subj_42","think about something","jump up and down","mind","action","causation_first",0.34,0.08
"subj_42","reach for something","jump up and down","action","action","causation_first",0.34,0.19
"subj_42","remember something","jump up and down","mind","action","causation_first",0.42,0.33
"subj_42","get tired","jump up and down","bio","action","causation_first",0.27,0.73
"subj_42","take a walk","see something","action","mind","causation_first",0.65,0.07
