subject_id,condition,itemB,causal_itemA,similar_itemA,response,domain_itemB,domain_causalitemA,domain_similaritemA,causal_distance_causal_choice,freesort_distance_causal_choice,freesort_minus_causal_distance_causal,causal_distance_similar_choice,freesort_distance_similar_choice,freesort_minus_causal_distance_similar
subj_32,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_32,Magical,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_32,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_32,Magical,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_32,Magical,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_32,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_32,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_32,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_32,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_32,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_32,Magical,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_32,Magical,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_32,Magical,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_32,Magical,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_33,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_33,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_33,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_33,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_33,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_33,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_33,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_33,Ordinary,get sick,see something,get tired,CC,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_33,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_33,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_33,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_33,Ordinary,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_33,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_33,Ordinary,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_33,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_34,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_34,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_34,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_34,Ordinary,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_34,Ordinary,experience pain,kick something,get tired,CO,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_34,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_34,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_34,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_34,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_34,Ordinary,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_34,Ordinary,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_34,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_34,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_34,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_34,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_35,Magical,take a walk,think about something,sit down,CO,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_35,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_35,Magical,see something,take a walk,hear something,CO,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_35,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_35,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_35,Magical,kick something,think about something,sit down,CO,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_35,Magical,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_35,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_35,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_35,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_35,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_35,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_35,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_35,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_35,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_36,Ordinary,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_36,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_36,Ordinary,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_36,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_36,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_36,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_36,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_36,Ordinary,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_36,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_36,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_36,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_36,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_36,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_36,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_36,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_37,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_37,Magical,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_37,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_37,Magical,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_37,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_37,Magical,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_37,Magical,experience pain,kick something,get tired,CO,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_37,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_37,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_37,Magical,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_37,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_37,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_37,Magical,get tired,jump up and down,feel scared,CO,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_37,Magical,feel scared,see something,get tired,CO,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_37,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_38,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_38,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_38,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_38,Magical,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_38,Magical,kick something,think about something,sit down,CO,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_38,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_38,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_38,Magical,take a walk,think about something,sit down,CO,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_38,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_38,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_38,Magical,see something,take a walk,hear something,CO,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_38,Magical,experience pain,kick something,get tired,CO,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_38,Magical,feel scared,see something,get tired,CO,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_38,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_38,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_39,Ordinary,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_39,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_39,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_39,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_39,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_39,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_39,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_39,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_39,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_39,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_39,Ordinary,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_39,Ordinary,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_39,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_39,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_39,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_40,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_40,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_40,Magical,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_40,Magical,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_40,Magical,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_40,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_40,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_40,Magical,become hungry,take a walk,feel scared,CO,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_40,Magical,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_40,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_40,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_40,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_40,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_40,Magical,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_40,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_41,Magical,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_41,Magical,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_41,Magical,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_41,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_41,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_41,Magical,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_41,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_41,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_41,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_41,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_41,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_41,Magical,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_41,Magical,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_41,Magical,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_41,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_42,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_42,Magical,see something,take a walk,hear something,CO,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_42,Magical,kick something,think about something,sit down,CO,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_42,Magical,take a walk,think about something,sit down,CO,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_42,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_42,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_42,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_42,Magical,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_42,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_42,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_42,Magical,become hungry,take a walk,feel scared,CO,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_42,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_42,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_42,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_42,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_43,Ordinary,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_43,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_43,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_43,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_43,Ordinary,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_43,Ordinary,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_43,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_43,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_43,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_43,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_43,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_43,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_43,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_43,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_43,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_44,Magical,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_44,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_44,Magical,experience pain,kick something,get tired,CO,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_44,Magical,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_44,Magical,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_44,Magical,take a walk,think about something,sit down,CO,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_44,Magical,see something,take a walk,hear something,CO,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_44,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_44,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_44,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_44,Magical,kick something,think about something,sit down,CO,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_44,Magical,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_44,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_44,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_44,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_45,Ordinary,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_45,Ordinary,get sick,see something,get tired,CC,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_45,Ordinary,choose what to do,experience pain,remember something,CO,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_45,Ordinary,reach for something,become hungry,kick something,CO,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_45,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_45,Ordinary,hear something,take a walk,see something,CC,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_45,Ordinary,jump up and down,see something,sit down,CO,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_45,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_45,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_45,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_45,Ordinary,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_45,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_45,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_45,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_45,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_46,Magical,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_46,Magical,reach for something,become hungry,kick something,CC,action,bio,action,0.21,0.56,0.35,0.54,0.4,-0.15
subj_46,Magical,see something,take a walk,hear something,CO,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_46,Magical,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_46,Magical,sit down,experience pain,jump up and down,CO,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_46,Magical,choose what to do,experience pain,remember something,CC,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_46,Magical,hear something,take a walk,see something,CO,mind,action,mind,0.25,0.58,0.33,0.44,0.18,-0.27
subj_46,Magical,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_46,Magical,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
subj_46,Magical,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_46,Magical,become hungry,take a walk,feel scared,CO,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_46,Magical,get tired,jump up and down,feel scared,CC,bio,action,bio,0.1,0.54,0.43,0.42,0.4,-0.02
subj_46,Magical,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_46,Magical,kick something,think about something,sit down,CO,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_46,Magical,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_47,Ordinary,sit down,experience pain,jump up and down,CC,action,bio,action,0.13,0.58,0.45,0.54,0.3,-0.23
subj_47,Ordinary,choose what to do,experience pain,remember something,CC,mind,bio,mind,0.2,0.57,0.36,0.15,0.36,0.22
subj_47,Ordinary,kick something,think about something,sit down,CC,action,mind,action,0.37,0.6,0.23,0.7,0.42,-0.29
subj_47,Ordinary,get sick,see something,get tired,CO,bio,mind,bio,0.38,0.62,0.25,0.39,0.34,-0.06
subj_47,Ordinary,think about something,get sick,remember something,CO,mind,bio,mind,0.25,0.65,0.4,0.08,0.15,0.08
subj_47,Ordinary,remember something,take a walk,think about something,CO,mind,action,mind,0.24,0.61,0.37,0.07,0.15,0.08
subj_47,Ordinary,become hungry,take a walk,feel scared,CC,bio,action,bio,0.18,0.55,0.37,0.67,0.44,-0.22
subj_47,Ordinary,see something,take a walk,hear something,CC,mind,action,mind,0.2,0.58,0.38,0.42,0.18,-0.24
subj_47,Ordinary,take a walk,think about something,sit down,CC,action,mind,action,0.26,0.58,0.32,0.77,0.33,-0.44
subj_47,Ordinary,feel scared,see something,get tired,CC,bio,mind,bio,0.12,0.54,0.42,0.51,0.4,-0.11
subj_47,Ordinary,experience pain,kick something,get tired,CC,bio,action,bio,0.13,0.51,0.38,0.43,0.41,-0.02
subj_47,Ordinary,jump up and down,see something,sit down,CC,action,mind,action,0.29,0.6,0.32,0.83,0.3,-0.52
